"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"134",11,2018,41868814918,4,402,12,2389.40522918085,66,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",11679,"No","No","No",35,140148,"no","full time"
"135",41,2018,41868820718,4,101,12,3615.55807050566,47,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10295,"Yes","Yes","Yes",40,123540,"yes","full time"
"136",41,2018,41868820718,4,401,12,3615.55807050566,49,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10295,"Yes","Yes","Yes",66,123540,"yes","full time"
"137",11,2021,41868825921,1,101,12,3635.11037903551,61,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",21147,"Yes","Yes","Yes",50,253764,"yes","full time"
"138",11,2021,41868825921,1,102,12,3635.11037903551,66,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",21147,"No","No","No",25,253764,"no","part time"
"139",11,2018,41868829418,4,101,12,3417.05034221546,72,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6772,"No","No","No",8,81264,"no","part time"
"140",11,2021,41868829421,1,101,12,3731.80004184704,61,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",26454,"Yes","No","No",45,317448,"yes","full time"
"141",11,2021,41868829421,1,102,12,3731.80004184704,59,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",26454,"Yes","Yes","No",45,317448,"yes","full time"
"142",11,2021,41868829421,1,103,12,4916.1656442371,28,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",26454,"Yes","Yes","Yes",40,317448,"yes","full time"
"143",11,2021,41868829421,1,104,12,3924.39315229074,32,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",26454,"Yes","Yes","Yes",47,317448,"yes","full time"
"144",11,2020,41868917320,2,101,12,7782.6736295025,22,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1590,"Yes","Yes","No",40,19080,"yes","full time"
"145",11,2020,41868954520,2,101,12,6621.0261297872,58,"Bachelor's degree or higher","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",16057,"Yes","Yes","Yes",45,192684,"yes","full time"
"146",11,2020,41868954520,2,103,12,8473.53794388557,23,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",16057,"Yes","Yes","No",36,192684,"yes","full time"
"147",11,2018,41868965518,4,101,12,4267.1536539852,43,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3941,"No","No","No",40,47292,"yes","full time"
"148",11,2018,41868965518,4,102,12,4267.1536539852,38,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",3941,"No","No","No",20,47292,"yes","part time"
"149",11,2018,41868968718,4,103,12,4677.86810906637,31,"High School or less","Male","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",3528,"No","No","No",42,42336,"yes","full time"
"150",11,2021,41868968721,1,101,12,5041.07656890278,47,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8945,"Yes","No","No",40,107340,"yes","full time"
"151",11,2021,41868989421,1,102,12,3051.18781220632,46,"High School or less","Male","Hispanic","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3921,"No","No","No",50,47052,"yes","full time"
"152",11,2021,41868993321,1,102,12,4606.81326513861,23,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3165,"Yes","Yes","No",45,37980,"yes","full time"
"153",11,2021,41868995021,1,102,12,4280.5554981323,46,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",5778,"No","No","No",55,69336,"yes","full time"
"154",11,2021,41868995021,1,103,12,4822.74017126868,26,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",5778,"No","No","No",40,69336,"yes","full time"
"155",11,2018,41875508618,4,101,12,1946.96417692665,76,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12693,"Yes","Yes","No",40,152316,"no","full time"
"156",11,2018,41875508618,4,103,12,2483.01061286356,50,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12693,"No","No","No",40,152316,"yes","full time"
"157",11,2020,41875517420,2,101,12,5394.45425170378,27,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5114,"No","No","No",40,61368,"yes","full time"
"158",11,2021,41875544921,1,101,12,5698.78960369384,33,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2892,"Yes","Yes","Yes",40,34704,"yes","full time"
"159",21,2020,41875616220,2,101,12,11903.3719538621,31,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",871,"No","No","No",37,10452,"yes","full time"
"160",21,2020,41875616220,2,102,12,9464.99296225805,35,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",2507,"Yes","Yes","Yes",40,30084,"yes","full time"
"161",11,2021,41875684421,1,102,12,3896.09510414577,37,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4834,"Yes","Yes","Yes",50,58008,"yes","full time"
"162",11,2018,41878377318,4,101,12,2608.69074409609,65,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2208,"No","No","No",40,26496,"yes","full time"
"163",11,2018,41880908618,4,101,12,11747.2760433724,39,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7508,"Yes","Yes","Yes",40,90096,"yes","full time"
"164",11,2018,41880928318,4,101,12,5919.46291198722,50,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7876,"Yes","Yes","Yes",40,94512,"yes","full time"
"165",11,2018,41880928318,4,102,12,5919.46291198722,56,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7876,"Yes","No","No",49,94512,"yes","full time"
"166",11,2021,41880931621,1,104,12,4460.73280360862,20,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",65170,"No","No","No",30,782040,"yes","part time"
"167",11,2020,41881654920,2,102,12,8303.07792722961,31,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10321,"Yes","Yes","Yes",40,123852,"yes","full time"
"168",11,2018,41881669218,4,101,12,2855.21216421665,56,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",6470,"Yes","Yes","No",45,77640,"yes","full time"
"169",31,2018,41881677318,4,101,12,5531.88828057285,50,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4500,"Yes","Yes","Yes",40,54000,"yes","full time"
"170",11,2018,41881693218,4,101,12,5719.16445201648,65,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",32541,"Yes","No","No",40,390492,"yes","full time"
"171",11,2020,41884743120,2,101,12,9990.03009858022,32,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8827,"No","No","No",55,105924,"yes","full time"
"172",11,2021,41884754921,1,101,12,5736.38268650913,45,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5196,"Yes","Yes","Yes",40,62352,"yes","full time"
"173",11,2018,41884770518,4,103,12,7381.16979163178,21,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1006,"No","No","No",15,12072,"yes","part time"
"174",11,2021,41892506021,1,102,12,2384.14135401502,76,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",10473,"No","No","No",40,125676,"no","full time"
"175",11,2021,41892506021,1,103,12,2907.23586832211,56,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",10473,"Yes","Yes","Yes",45,125676,"yes","full time"
"176",11,2020,41892514920,2,102,12,4364.30445032859,41,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4623,"No","No","No",40,55476,"yes","full time"
"177",11,2020,41892514920,2,103,12,4504.10295616953,20,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4623,"No","No","No",30,55476,"yes","part time"
"178",11,2021,41892514921,1,101,12,3823.90728301228,61,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6379,"Yes","Yes","Yes",40,76548,"yes","full time"
"179",11,2021,41892514921,1,102,12,3912.04892351039,41,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6379,"No","No","No",46,76548,"yes","full time"
"180",41,2018,41892529418,4,101,12,6486.49071021828,40,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1525,"No","No","No",50,18300,"yes","full time"
"181",41,2018,41892529418,4,102,12,6486.49071021828,36,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1525,"Yes","Yes","Yes",46,18300,"yes","full time"
"182",11,2018,41892563018,4,102,12,4683.69530679012,36,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",21691,"Yes","Yes","Yes",40,260292,"yes","full time"
"183",11,2021,41892583121,1,101,12,3539.35609208708,31,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4406,"Yes","Yes","Yes",50,52872,"yes","full time"
"184",11,2018,41893217418,4,301,12,1491.32899127658,38,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",871,"Yes","Yes","Yes",40,10452,"yes","full time"
"185",11,2020,41893228320,2,102,12,2421.20201355991,63,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6276,"Yes","Yes","Yes",40,75312,"yes","full time"
"186",11,2020,41893228320,2,103,12,3464.34830128473,29,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6276,"No","No","No",40,75312,"yes","full time"
"187",11,2020,41894513820,2,101,12,6609.61138636234,41,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9827,"Yes","Yes","Yes",45,117924,"yes","full time"
"188",11,2020,41894513820,2,104,12,8381.68339921361,17,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",9827,"No","No","No",30,117924,"no","part time"
"189",11,2021,41894513821,1,103,12,7578.00257392516,29,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8641,"No","No","No",12,103692,"yes","part time"
"190",11,2020,41894542020,2,101,12,6619.76383475146,48,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6551,"Yes","Yes","Yes",40,78612,"yes","full time"
"191",11,2020,41894542020,2,102,12,11456.2323309359,20,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6551,"No","No","No",40,78612,"yes","full time"
"192",11,2021,41894544021,1,102,12,1952.56308933671,73,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6576,"No","No","No",28,78912,"no","part time"
"193",11,2021,41894577221,1,101,12,5462.9203714472,47,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4793,"Yes","Yes","Yes",40,57516,"yes","full time"
"194",11,2018,41898270518,4,101,12,1321.60814589216,57,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5490,"Yes","Yes","Yes",40,65880,"yes","full time"
"195",11,2018,41898270518,4,302,12,1321.60814589216,55,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5490,"No","No","No",40,65880,"yes","full time"
