"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"132","011",2022,"00086007336522",2,102,12,6221.90225189111,32,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9407,"Yes","No","No",36,112884,"yes","full time"
"133","011",2021,"00086008663121",3,102,12,5817.77191465917,52,"Some college","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",16027,"No","No","No",40,192324,"yes","full time"
"134","011",2021,"00086008673721",3,101,12,2330.03467010905,27,"High School or less","Male","Mixed/Other","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3259,"No","No","No",50,39108,"yes","full time"
"135","011",2023,"00086008688723",1,101,12,2326.63619107961,32,"Some college","Male","Mixed/Other","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6033,"No","No","No",45,72396,"yes","full time"
"136","011",2023,"00086009233423",1,101,12,8187.10062477286,31,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",10495,"Yes","Yes","Yes",40,125940,"yes","full time"
"137","011",2023,"00086009233423",1,102,12,8187.10062477286,33,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",10495,"Yes","Yes","Yes",36,125940,"yes","full time"
"138","021",2022,"00086009398822",2,202,12,3132.15316232452,22,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3255,"No","No","No",35,39060,"yes","full time"
"139","011",2022,"00086011463822",2,101,12,6389.29742078572,47,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",26399,"No","No","No",40,316788,"yes","full time"
"140","011",2022,"00086011463822",2,102,12,6389.29742078572,45,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",26399,"Yes","Yes","Yes",40,316788,"yes","full time"
"141","021",2022,"00086011463822",2,103,12,4426.54930990382,20,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6718,"No","No","No",40,80616,"yes","full time"
"142","011",2021,"00086012111621",3,102,12,8193.64970032498,52,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11255,"Yes","Yes","Yes",40,135060,"yes","full time"
"143","011",2020,"00086012160220",4,101,12,13154.8368883023,39,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8231,"Yes","Yes","Yes",50,98772,"yes","full time"
"144","011",2020,"00086012649420",4,102,12,10350.9008665644,50,"High School or less","Male","Mixed/Other","Nonmetropolitan area","Employer","Employee of a private, for-profit company",3214,"No","No","No",45,38568,"yes","full time"
"145","011",2021,"00086013573021",3,103,12,6548.4298178051,48,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",19145,"No","No","No",40,229740,"yes","full time"
"146","021",2021,"00086013596721",3,101,12,11586.059652578,41,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",6020,"Yes","Yes","Yes",45,72240,"yes","full time"
"147","011",2022,"00086013608022",2,101,12,8558.81016161835,42,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5615,"No","No","No",55,67380,"yes","full time"
"148","011",2022,"00086013648022",2,101,12,14364.4265333323,55,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",23020,"Yes","Yes","Yes",40,276240,"yes","full time"
"149","011",2022,"00086013648022",2,103,12,12276.2629348948,21,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",23020,"No","No","No",10,276240,"yes","part time"
"150","011",2021,"00086013656721",3,101,12,12464.6181764629,32,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9652,"Yes","Yes","Yes",40,115824,"yes","full time"
"151","011",2022,"00086020917322",2,101,12,11450.8282405059,52,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",9777,"Yes","Yes","Yes",40,117324,"yes","full time"
"152","021",2022,"00086020917322",2,103,12,8106.33294282548,24,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2400,"Yes","Yes","Yes",40,28800,"yes","full time"
"153","021",2022,"00086020917322",2,201,12,5971.27886701144,25,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2824,"Yes","Yes","Yes",40,33888,"yes","full time"
"154","022",2022,"00086020954522",2,102,12,40359.7073927231,23,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2173,"No","No","No",38,26076,"yes","full time"
"155","011",2023,"00086020975523",1,102,12,2134.52876756857,60,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",64195,"Yes","Yes","Yes",40,770340,"yes","full time"
"156","011",2023,"00086020975523",1,103,12,2625.60393029056,28,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",64195,"No","No","No",40,770340,"yes","full time"
"157","021",2021,"00086025611621",3,101,12,11592.284881697,37,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",19834,"Yes","Yes","Yes",40,238008,"yes","full time"
"158","021",2021,"00086025611621",3,102,12,11592.284881697,31,"Bachelor's degree or higher","Female","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",19834,"Yes","Yes","Yes",40,238008,"yes","full time"
"159","011",2023,"00086025691923",1,101,12,6238.13450244457,53,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5432,"Yes","Yes","Yes",40,65184,"yes","full time"
"160","011",2023,"00086025696723",1,101,12,6870.4253522396,28,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2023,"No","No","No",45,24276,"yes","full time"
"161","011",2023,"00086027436023",1,102,12,3499.37243145576,39,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1950,"No","No","No",35,23400,"yes","full time"
"162","011",2023,"00086027444923",1,101,12,4835.58873325554,52,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14611,"Yes","Yes","Yes",45,175332,"yes","full time"
"163","011",2023,"00086027444923",1,103,12,5420.23885968662,18,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14611,"No","No","No",2,175332,"yes","part time"
"164","011",2022,"00086027485222",2,101,12,10826.7848607751,52,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2608,"No","No","No",40,31296,"yes","full time"
"165","011",2022,"00086027489422",2,101,12,11993.1681337353,63,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3610,"No","No","No",23,43320,"yes","part time"
"166","011",2022,"00086027495022",2,101,12,12791.200391854,22,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2862,"Yes","Yes","Yes",50,34344,"yes","full time"
"167","011",2023,"00086027666023",1,102,12,2137.89350838941,30,"Some college","Male","Mixed/Other","Nonmetropolitan area","Employer","Employee of a private, for-profit company",1209,"No","No","No",15,14508,"yes","part time"
"168","011",2020,"00086028502020",4,101,12,10073.4752237902,37,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",12062,"Yes","Yes","Yes",40,144744,"yes","full time"
"169","011",2020,"00086028502020",4,102,12,10073.4752237902,42,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",12062,"No","No","No",36,144744,"yes","full time"
"170","011",2023,"00086028502023",1,101,12,4649.82005727071,47,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",913,"No","No","No",15,10956,"yes","part time"
"171","031",2021,"00086028521021",3,101,12,6116.81945006368,20,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",999,"No","No","No",20,11988,"yes","part time"
"172","011",2021,"00086028521021",3,104,12,7644.66185151056,47,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4708,"No","No","No",45,56496,"yes","full time"
"173","011",2023,"00086028527723",1,102,12,6094.15273922416,40,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5009,"No","No","No",40,60108,"yes","full time"
"174","021",2022,"00086028540122",2,101,12,5732.73208946794,33,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",2624,"No","No","No",37,31488,"yes","full time"
"175","011",2022,"00086028544422",2,102,12,17372.6550833138,44,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",12128,"Yes","Yes","Yes",40,145536,"yes","full time"
"176","011",2022,"00086028566422",2,102,12,20866.3493508992,44,"High School or less","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",7947,"Yes","Yes","Yes",42,95364,"yes","full time"
"177","011",2023,"00086028586223",1,101,12,23581.3253021248,38,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",5714,"Yes","No","No",40,68568,"yes","full time"
"178","021",2020,"00086032019420",4,102,12,13978.8308469299,56,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",12203,"Yes","Yes","Yes",66,146436,"yes","full time"
"179","041",2020,"00086032036520",4,101,12,2261.37473026367,65,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",8560,"No","No","No",40,102720,"yes","full time"
"180","011",2023,"00086033477823",1,101,12,5070.4608742581,46,"High School or less","Female","Mixed/Other","Metropolitan area","Employer","Employee of a private, for-profit company",1955,"No","No","No",30,23460,"yes","part time"
"181","011",2023,"00086034275323",1,101,12,2967.58441454189,29,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4011,"Yes","Yes","Yes",38,48132,"yes","full time"
"182","011",2023,"00086034275323",1,102,12,3611.10114338666,23,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3659,"Yes","Yes","Yes",20,43908,"yes","part time"
"183","011",2023,"00086040063023",1,101,12,2804.6828180994,50,"High School or less","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",12867,"Yes","Yes","Yes",50,154404,"yes","full time"
"184","011",2023,"00086040063023",1,103,12,2583.85303149575,25,"Some college","Male","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",12867,"No","No","No",45,154404,"yes","full time"
"185","011",2023,"00086040363023",1,102,12,2718.58958462931,44,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",17087,"Yes","Yes","No",20,205044,"yes","part time"
"186","011",2023,"00086040363023",1,103,12,3378.95892702609,23,"High School or less","Female","Non-Hispanic White","Nonmetropolitan area","Employer","Employee of a private, for-profit company",17087,"No","No","No",20,205044,"yes","part time"
"187","011",2020,"00086040394420",4,102,12,3815.73093048588,36,"Some college","Male","Mixed/Other","Nonmetropolitan area","Employer","Employee of a private, for-profit company",4289,"Yes","Yes","Yes",40,51468,"yes","full time"
"188","011",2022,"00086040617322",2,101,12,8476.66601919426,57,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3042,"No","No","No",55,36504,"yes","full time"
"189","011",2022,"00086040630122",2,101,12,4210.82292534639,55,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",28425,"Yes","Yes","No",40,341100,"yes","full time"
